element_id	longitude_deg	latitude_deg	depth_m	strike_deg	dip_deg	strike_slip_m	dip_slip_m	area_m2	shear_modulus_pa
310	96.0344303575834	20.9700273422598	-2175.29942786	176.354914729892	105.786408953169	-4.25223109731168	0.139644900901172	3740183.80827086	16039392690.3841
311	96.0290410180572	21.0310464372205	-1703.30049539981	176.37694437512	104.608803733098	-4.68683457592142	0.162094929863957	3711571.92800057	12623280752.7662
312	96.0312777142712	21.0157918213646	-2175.29942786	176.294728031072	104.764152846856	-4.58840902115422	0.170550947064398	3722650.97642634	16039392690.3841
313	96.0259680572797	21.0768104940604	-1703.30049539981	176.294707154276	103.826035455193	-4.80242064781142	0.0653412200850704	3715858.92221331	12623280752.7662
314	96.02819290545	21.0615560008497	-2175.29942786	176.464814748202	104.759865395293	-4.82951080900775	0.115257144555355	3711832.63676605	16039392690.3841
315	96.0228542268276	21.1225742379113	-1703.30049539981	176.340009467544	103.941897678036	-4.05644538849364	-0.00849409080462526	3732464.59780052	12623280752.7662
316	96.0251288256064	21.1073198768149	-2175.29942786	176.340972229087	104.004530050512	-4.45187210816416	0.00563588883855367	3715215.3684235	16039392690.3841
317	96.0197573503001	21.1683376761023	-1703.30049539981	176.375902459723	104.761022406241	-3.66205517710888	0.057919622265206	3749841.07827254	12623280752.7662
318	96.0220880157452	21.1530834500904	-2175.29942786	176.362515016181	104.371056170907	-3.68017275266955	0.0199676394724034	3731085.24425324	16039392690.3841
319	96.0167816224443	21.2141008293788	-1703.30049539981	176.609263065197	106.238324368278	-3.7834691429042	0.202751603589604	3755114.373173	12623280752.7662
320	96.0191174815673	21.1988467298262	-2175.29942786	176.57162800096	105.523898886757	-3.71390015739865	0.152825985440689	3748496.11389613	16039392690.3841
321	96.0139818028836	21.2598637152631	-1703.30049539981	176.860829341146	106.94704056511	-3.80944519006363	0.19341154089127	3749441.43893487	12623280752.7662
322	96.0162714134282	21.2446097299297	-2175.29942786	176.788788871174	106.446506785239	-3.84513789902008	0.229082598110201	3754454.47926697	16039392690.3841
323	96.0113225370429	21.3056263339043	-1703.30049539981	176.991532902825	106.462946036108	-3.77204912379478	0.142995798532464	3741887.05005517	12623280752.7662
324	96.0135531092474	21.2903724568521	-2175.29942786	176.920062525702	106.290276501201	-3.80095675183426	0.152338168186308	3749355.71962567	16039392690.3841
325	96.008725324686	21.3513886722023	-1703.30049539981	177.041645828495	105.969955998685	-3.6987108144856	0.13591943169185	3741602.94990761	12623280752.7662
326	96.010927994472	21.3361349082212	-2175.29942786	177.089867939284	106.415864238873	-3.74963973936493	0.134192286343622	3741934.94725667	16039392690.3841
327	96.0061294063722	21.3971507165864	-1703.30049539981	176.927769085355	105.549268957534	-3.42406014265906	0.15563184972332	3753513.79508826	12623280752.7662
328	96.008355270729	21.3818970777437	-2175.29942786	177.07060803481	105.855321378299	-3.55721348182572	0.144533876035237	3741294.83336254	16039392690.3841
329	96.0035201491193	21.4429124624194	-1703.30049539981	176.778892879444	105.587456186374	-3.28520515156457	0.167230311440279	3783651.13016579	12623280752.7662
330	96.0058293014164	21.4276589657729	-2175.29942786	177.082275449599	106.01676087619	-3.29809472034335	0.168234379504291	3752492.32026874	16039392690.3841
331	96.0009368589646	21.4886739199669	-1703.30049539981	177.007394106133	106.536109466174	-3.28494526576613	0.15911340725784	3831942.86106445	12623280752.7662
332	96.0033728072217	21.4734205801968	-2175.29942786	176.894473483369	106.112338427219	-3.29572806914758	0.163804449413261	3781707.14795211	16039392690.3841
333	95.9985151138537	21.5344351317356	-1703.30049539981	177.387135940966	108.402609234331	-2.97452095437478	0.0900421157381345	3873162.77001631	12623280752.7662
334	96.0010368303892	21.5191819385389	-2175.29942786	177.293172475519	107.448301211011	-3.16761165497488	0.12275182781404	3829447.71459366	16039392690.3841
335	95.9964386524917	21.5801961635916	-1703.30049539981	178.013394950037	110.047578279426	-3.24383430965748	-0.0620804394579422	3882525.22365324	12623280752.7662
336	95.9989308779694	21.5649430790341	-2175.29942786	177.76585913029	108.888694233954	-3.0514630792033	-0.00163461138248965	3871246.02795921	16039392690.3841
337	95.9948039399492	21.6259570604884	-1703.30049539981	178.558145242495	110.548760843032	-3.36549640490524	-0.254986335796362	3851715.85069945	12623280752.7662
338	95.9971334528424	21.6107040351523	-2175.29942786	178.139665107562	109.299390477826	-3.430076048035	-0.182664062165384	3881790.12649721	16039392690.3841
339	95.9935758589406	21.6717178237345	-1703.30049539981	178.519985468295	108.851026535728	-3.54698844629362	-0.330628822382134	3802805.94597731	12623280752.7662
340	95.9956644594333	21.6564648233636	-2175.29942786	178.40465804815	108.82061413752	-3.41560857869039	-0.323513035404961	3851915.07329233	16039392690.3841
341	95.992573758158	21.7174784000557	-1703.30049539981	178.714659098291	108.32025533046	-3.78650498642733	-0.271472372445025	3769851.47939902	12623280752.7662
342	95.9944670516572	21.7022254333887	-2175.29942786	178.632505344721	108.775659629806	-3.71488791467055	-0.302918168554048	3803302.03986062	16039392690.3841
343	95.9916152821383	21.7632387292207	-1703.30049539981	178.879714956603	107.174990406019	-3.92496878426765	-0.162467723144438	3750413.36126214	12623280752.7662
344	95.9933905064879	21.7479858196082	-2175.29942786	178.739250090978	107.20366402196	-3.86023205165692	-0.202499207974303	3770244.20029256	16039392690.3841
345	95.990657037727	21.8089987960229	-1703.30049539981	179.092682341433	107.101163512806	-4.10913249950034	-0.0414803878682632	3730960.88642709	12623280752.7662
346	95.9923417785028	21.7937459516816	-2175.29942786	179.13089817619	107.377045642169	-4.01663790053031	-0.0792179133662371	3750745.2018155	16039392690.3841
347	95.9896872397192	21.8547585957024	-1703.30049539981	178.851084873611	106.007894491135	-4.37736296586792	0.12269477043837	3714566.33790125	12623280752.7662
348	95.9912997823069	21.8395058222257	-2175.29942786	178.862816833646	106.511563959235	-4.2570221747937	0.067925072728297	3731351.47718666	16039392690.3841
349	95.9886444253711	21.9005181046813	-1703.30049539981	178.644865956788	104.50682434362	-5.03049276971108	0.291675286093905	3704270.37609924	12623280752.7662
350	95.9902214706931	21.8852654153022	-2175.29942786	178.661120103442	105.102269202788	-4.74738485648396	0.244239914901544	3714985.28053454	16039392690.3841
351	95.987488123791	21.9462773055903	-1703.30049539981	178.787967251857	104.525028029788	-5.3978903427874	0.379237752485228	3695966.27573443	12623280752.7662
352	95.9890530262527	21.9310247097326	-2175.29942786	178.762748757	105.059532502524	-5.36439553532042	0.367668653250591	3704682.12790732	16039392690.3841
353	95.9862034574941	21.9920361895744	-1703.30049539981	178.583726157779	104.415791447516	-4.55116076035842	0.286595465288265	3694127.72511192	12623280752.7662
354	95.9877852984359	21.9767836994996	-2175.29942786	178.564200126312	104.805422777435	-5.06335815875245	0.34551468421083	3696352.30289301	16039392690.3841
355	95.9847549298933	22.0377947387669	-1703.30049539981	177.929578371851	102.56261768787	-4.44730072410831	0.0580821752569443	3708040.35447692	12623280752.7662
356	95.9864176203657	22.0225423813904	-2175.29942786	178.270393434189	103.926020040736	-4.3333372452182	0.155540899389825	3694258.94083633	16039392690.3841
357	95.9831426089457	22.0835529480484	-1703.30049539981	177.920938670978	102.95041994769	-5.1764793794886	-0.11996549153991	3738545.24291773	12623280752.7662
358	95.9849478586155	22.0683007513892	-2175.29942786	177.991732315319	103.279329328968	-4.95949812252237	-0.0674319568558512	3707587.65313397	16039392690.3841
359	95.9814676592802	22.1293108542568	-1703.30049539981	177.890969313555	103.517565010552	-5.46691160187342	-0.240569246770831	3771654.41143482	12623280752.7662
360	95.9834116507433	22.114058820597	-2175.29942786	177.876237826048	103.300947794339	-5.46691160187181	-0.201640711269939	3737534.57129474	16039392690.3841
361	95.9798886540281	22.1750685231312	-1703.30049539981	178.510825733679	105.923509395992	-5.45005919402134	-0.37167517798669	3791962.13945991	12623280752.7662
362	95.9819015995316	22.1598166252183	-2175.29942786	178.249266069191	104.862222775297	-5.45005919374373	-0.326736879861316	3770602.92655641	16039392690.3841
363	95.9785241318239	22.220826009281	-1703.30049539981	178.950367961869	107.705696035488	-5.36924233295919	-0.455773684178401	3804718.04786487	12623280752.7662
364	95.9805358413	22.2055742159963	-2175.29942786	178.861803627903	106.929747413347	-5.34961992808387	-0.434870339376167	3791172.59224849	16039392690.3841
365	95.977412144723	22.2665833350871	-1703.30049539981	179.280379303625	108.517734443558	-4.92462623363306	-0.426479979135263	3824761.88494368	12623280752.7662
366	95.9794051695739	22.2513316358439	-2175.29942786	179.248398864122	108.219140041971	-5.08559292913757	-0.438742299406077	3804045.15294556	16039392690.3841
367	95.9766043628194	22.312340529212	-1703.30049539981	179.576516355107	108.473875116999	-4.72636704099785	-0.213302728551551	3844674.54255647	12623280752.7662
368	95.9785562835686	22.2970889102671	-2175.29942786	179.502329335447	108.183466006361	-4.69210568773066	-0.300447266285055	3824115.90835418	16039392690.3841
369	95.9762408141432	22.3580976602693	-1703.30049539981	180.208535908365	109.08355684346	-4.19796156995324	-0.0465228906617088	3835160.38517782	12623280752.7662
370	95.9780507290669	22.3428460711871	-2175.29942786	180.103108215538	109.021832848111	-4.47812340232033	-0.0777352368102871	3844321.24055245	16039392690.3841
371	95.9764734997199	22.4038548010026	-1703.30049539981	181.178512479823	109.986485749565	-3.95338188826132	-0.126121429500799	3784335.53809625	12623280752.7662
372	95.9779805276187	22.3886031631219	-2175.29942786	180.751565234325	109.382344309516	-3.95164336052125	-0.0677306628157859	3835168.13439134	16039392690.3841
373	95.9773551835949	22.4496119734778	-1703.30049539981	181.57940448816	107.404560455463	-3.93594715338252	-0.216190232903227	3714264.55519877	12623280752.7662
374	95.9784192140181	22.4343602197614	-2175.29942786	181.133187936643	107.706759757787	-3.97451547425507	-0.199521810587211	3784163.73369394	16039392690.3841
375	95.9788234337811	22.4953691404639	-1703.30049539981	182.737528456755	106.014621337941	-3.5150530465573	-0.246425025496753	3640773.82863433	12623280752.7662
376	95.9793364719564	22.4801172243354	-2175.29942786	182.034748231937	106.196563429184	-3.74098489318603	-0.237949449181254	3713208.91791692	16039392690.3841
377	95.9807960080912	22.5411262513471	-1703.30049539981	182.855058290462	101.583344974168	-2.56727402083522	-0.262600725238155	3593219.1019357	12623280752.7662
378	95.9806207425859	22.5258741212017	-2175.29942786	182.391021745869	103.009245397561	-2.95255467142504	-0.258775544060885	3637923.38321618	16039392690.3841
379	95.9831629592738	22.5868832423898	-1703.30049539981	183.313948546484	95.687137382052	-1.19250255574457	-0.242046626970155	3633463.13799879	12623280752.7662
380	95.9821771094184	22.5716308618465	-2175.29942786	182.135373353884	96.4025043763028	-1.58076336992477	-0.25182410470261	3587683.59262985	16039392690.3841
381	96.4145474557286	18.2843928860046	-3190.0971326494	169.865235536341	71.167162539307	-0.756451742109939	0.111336830633127	4363138.06758134	17803958565.2584
382	96.4157424873646	18.2691312721541	-3732.89590497862	170.300048191258	71.647890711769	-0.55227097953186	0.104098643917296	4390791.82362252	18061696198.7786
383	96.406148080258	18.330186604702	-3190.0971326494	169.433537808689	71.333208513072	-1.15909900880156	0.13525836344132	4333091.47995739	17803958565.2584
384	96.4074756099028	18.3149248526525	-3732.89590497862	169.502148065964	71.0452931277621	-1.03034887711935	0.127576128047139	4356656.27641551	18061696198.7786
385	96.3977927022643	18.375979719382	-3190.0971326494	169.342786041976	73.8812101009646	-1.27193707769752	0.157011662324879	4308944.52502045	17803958565.2584
386	96.3992309038041	18.3607178800814	-3732.89590497862	169.565864779427	73.9203525400692	-1.25987970853986	0.150845523995284	4326868.47796538	18061696198.7786
387	96.3894860748134	18.42177222387	-3190.0971326494	169.823480188061	76.5303931373692	-1.17457839031856	0.175284410523588	4290937.877985	17803958565.2584
388	96.3910176816733	18.4065103374616	-3732.89590497862	169.907877304114	76.0991418455926	-1.21300245054581	0.170354943131182	4303884.16128033	18061696198.7786
389	96.3811977567946	18.4675641742771	-3190.0971326494	170.16661760853	78.97850587478	-1.06920396855036	0.191899356520465	4277036.63101875	17803958565.2584
390	96.3828182657789	18.4523022566658	-3732.89590497862	170.04844472075	77.9851717099337	-1.08181509709224	0.186915904197858	4287226.63210872	18061696198.7786
391	96.3729007559067	18.5133556159874	-3190.0971326494	170.545781578555	80.99075542967	-1.11154716602501	0.208535302633249	4265644.80197917	17803958565.2584
392	96.3746037242164	18.4980936861034	-3732.89590497862	170.633191052079	80.8466404484983	-1.05509040053035	0.203210840181663	4273943.282249	18061696198.7786
393	96.3646033096462	18.5591465313296	-3190.0971326494	170.252734190685	80.155163537122	-1.37745402087985	0.223093650075523	4255704.9794123	17803958565.2584
394	96.3663739529896	18.5438846212996	-3732.89590497862	170.387707720311	80.0511163177545	-1.23834628577839	0.218794362432181	4262565.1221832	18061696198.7786
395	96.3563267545441	18.6049368826594	-3190.0971326494	169.972657996998	79.4555316330518	-1.77043666843343	0.227220829381728	4245240.88957285	17803958565.2584
396	96.3581585123745	18.5896750092471	-3732.89590497862	170.113122200932	79.3007931278138	-1.60724295509956	0.227561054770971	4252261.15394761	18061696198.7786
397	96.3480840698061	18.6507266490553	-3190.0971326494	169.985410696822	79.9073371518157	-2.27326549902634	0.22172744119069	4232614.14432462	17803958565.2584
398	96.349987458832	18.6354648008912	-3732.89590497862	170.143507876723	79.8108064975591	-2.06223412263606	0.224107384378352	4240788.79279252	18061696198.7786
399	96.3398906451905	18.6965158079945	-3190.0971326494	170.051993984223	81.02202299861	-2.7621981848471	0.215264291231082	4218723.3547993	17803958565.2584
400	96.3418811621181	18.6812539670745	-3732.89590497862	170.161019354115	80.9906006612585	-2.57540351697484	0.216250565079239	4226777.99648397	18061696198.7786
401	96.3317691683193	18.7423043284755	-3190.0971326494	170.163710614426	82.1795975481184	-3.08383112535232	0.217149775162509	4206226.1345576	17803958565.2584
402	96.3338524456342	18.7270424933394	-3732.89590497862	170.270603408432	82.0002180168925	-2.96106704199689	0.213846894107625	4212136.16004987	18061696198.7786
403	96.3237297183956	18.7880922016311	-3190.0971326494	170.476273025418	84.1439396768455	-3.28443491020682	0.222598803765172	4196968.29263097	17803958565.2584
404	96.3259003765251	18.7728303875676	-3732.89590497862	170.233420479221	82.7265682012967	-3.19125385248583	0.219261103405727	4200207.97468634	18061696198.7786
405	96.315769107336	18.8338794391144	-3190.0971326494	170.63550644081	85.6402975888358	-3.39345452485971	0.22537341565016	4191254.28256663	17803958565.2584
406	96.3180024433042	18.8186176884969	-3732.89590497862	170.560267655672	84.4907247762481	-3.33949623382701	0.223432521729226	4192444.30373483	18061696198.7786
407	96.3078853411169	18.8796660504075	-3190.0971326494	170.658878171749	86.2861019721887	-3.43394736434485	0.222482306771358	4188572.7210159	17803958565.2584
408	96.3101410033134	18.8644044245321	-3732.89590497862	170.672272107396	85.4766759921408	-3.40273460622298	0.222676477832821	4188776.06128807	18061696198.7786
409	96.3000753399368	18.9254520461326	-3190.0971326494	170.838342481882	86.936532153106	-3.45485271322287	0.207315201410158	4188129.2275517	17803958565.2584
410	96.3023138467296	18.9101906003646	-3732.89590497862	170.802075171325	86.1774088793576	-3.42755637080615	0.2123289964718	4187891.73497895	18061696198.7786
411	96.2923405156872	18.9712374305476	-3190.0971326494	170.911497708011	86.9523316082788	-3.50843178184142	0.170739910592756	4188728.76302651	17803958565.2584
412	96.294533597715	18.9559762007933	-3732.89590497862	170.86972860206	86.5038999105733	-3.46333012752403	0.18334150264365	4188204.01997359	18061696198.7786
413	96.2846838653187	19.0170222061121	-3190.0971326494	171.034595457208	86.7566561420132	-3.64386406933928	0.129941056401309	4189012.99998375	17803958565.2584
414	96.2868271184071	19.0017611943887	-3732.89590497862	170.932470424546	86.4292010187263	-3.56513698986076	0.140947303888183	4188626.69510649	18061696198.7786
415	96.2770929930431	19.0628063946877	-3190.0971326494	170.88263989245	85.8178235255861	-3.86142338694774	0.145083315900404	4187777.34633265	17803958565.2584
416	96.2792110631356	19.0475455665843	-3732.89590497862	170.968013095268	85.8018205531653	-3.75058084222019	0.128402860848889	4188096.08396551	18061696198.7786
417	96.2695393716804	19.1085900354583	-3190.0971326494	170.943276763145	85.685285067825	-4.00419809070231	0.189979826157932	4184795.64789675	17803958565.2584
418	96.2716770182663	19.0933293355274	-3732.89590497862	171.040859160604	86.1462093985718	-3.9359417372227	0.173400813694552	4185731.56231269	18061696198.7786
419	96.2619936319788	19.1543731641973	-3190.0971326494	171.02002909177	86.0879674499725	-4.06983937803383	0.220052959456624	4181027.80326515	17803958565.2584
420	96.2641980070086	19.139112539676	-3732.89590497862	171.104720738998	86.4367995241008	-4.00721242992708	0.213179295940145	4181567.89894654	18061696198.7786
421	96.2544564301736	19.2001557786759	-3190.0971326494	171.107073933994	87.0059457766501	-4.11166900592483	0.233540537464403	4177624.7556144	17803958565.2584
422	96.2567463513799	19.1848952141523	-3732.89590497862	171.188191899004	86.9068392796847	-4.05255524184948	0.234527896753332	4176772.33013525	18061696198.7786
423	96.2469650759792	19.2459378373326	-3190.0971326494	171.190811732603	88.0913386136779	-4.19008788542555	0.229179702143794	4174934.32344455	17803958565.2584
424	96.249322359812	19.2306773594002	-3732.89590497862	171.24801349338	87.6471906149091	-4.09940090139945	0.237708609123066	4173321.35525277	18061696198.7786
425	96.2395511911068	19.2917193102993	-3190.0971326494	171.268492986031	88.9889668814509	-4.21452366930924	0.159599000784384	4172944.70002546	17803958565.2584
426	96.2419435973599	19.2764589578074	-3732.89590497862	171.307364796062	88.4161336483121	-4.15869158902842	0.201031538845441	4171731.9119459	18061696198.7786
427	96.2322187384838	19.3375002002177	-3190.0971326494	171.331380282787	89.5080019035431	-4.19536786930967	0.0858854874716827	4171529.84188378	17803958565.2584
428	96.2346185888272	19.3222400036132	-3732.89590497862	171.343020765052	88.978266861648	-4.14271066758389	0.114178954588521	4170980.3306085	18061696198.7786
429	96.2249645073517	19.3832805172128	-3190.0971326494	171.424523696933	89.7251927844666	-4.25255516521949	0.0509420002514627	4170411.96542892	17803958565.2584
430	96.2273533657064	19.3680204947966	-3732.89590497862	171.404682212506	89.371914682902	-4.18593101646849	0.0647076234170076	4170162.01799125	18061696198.7786
431	96.2177887961282	19.4290602676583	-3190.0971326494	171.528565730203	89.88658118078	-4.35364013408962	0.0301549607692429	4169564.37647223	17803958565.2584
432	96.2201642657633	19.4138004206031	-3732.89590497862	171.511122135763	89.6788356423949	-4.30582131454	0.0391470767894077	4168919.92319607	18061696198.7786
433	96.2106903459106	19.4748394593329	-3190.0971326494	171.659370828599	90.040593720768	-4.41490814261584	0.0066909918769306	4169099.38315214	17803958565.2584
434	96.2130680918074	19.4595797723095	-3732.89590497862	171.6629044118	90.0850484216424	-4.40177536655447	0.017528344909819	4167301.13600317	18061696198.7786
435	96.2036666154492	19.5206181008955	-3190.0971326494	171.768890340207	90.2651917141032	-4.29703151173935	-0.0214138354258538	4169459.50699499	17803958565.2584
436	96.2060738818914	19.5053585503565	-3732.89590497862	171.784685491801	90.4247593418499	-4.35189979099479	-0.00821485984026217	4165760.24958703	18061696198.7786
437	96.1967173450692	19.5663961987544	-3190.0971326494	171.870592208379	90.8314517473485	-4.24439836692804	-0.0300302999800753	4171255.84714113	17803958565.2584
438	96.1991808927878	19.5511367645328	-3732.89590497862	171.841616351507	90.8008633318916	-4.21820553854653	-0.0244285865315229	4165163.54888726	18061696198.7786
439	96.189844829201	19.6121737572778	-3190.0971326494	171.950383811893	91.729532851969	-4.31435162771002	-0.0734142531484876	4175175.72714696	17803958565.2584
440	96.192385015564	19.596914427105	-3732.89590497862	172.008697040901	91.5687818114592	-4.24884382278719	-0.0432667922995488	4166347.91492975	18061696198.7786
441	96.183071074123	19.6579507665578	-3190.0971326494	172.088704412053	92.9614150822231	-3.89576848797266	-0.286523538587732	4179967.23308858	17803958565.2584
442	96.1856834873668	19.642691548664	-3732.89590497862	172.150514679043	92.5140199206595	-4.10205373623518	-0.176238786059206	4169819.98995994	18061696198.7786
443	96.1764478821272	19.7037271988189	-3190.0971326494	172.307863741345	94.2042777194251	-3.8297198742656	-0.505029142215189	4182836.88035198	17803958565.2584
444	96.1790973645066	19.6884681222185	-3732.89590497862	172.326201576378	93.5626017032698	-3.70221134830445	-0.426058393386037	4174835.58532906	18061696198.7786
445	96.1700174717945	19.7495030398747	-3190.0971326494	172.520812471244	95.1617011000325	-3.76214375671048	-0.555983945571889	4182305.3951957	17803958565.2584
446	96.1726584653941	19.7342441362783	-3732.89590497862	172.495212511518	94.4471239670696	-3.78845931474946	-0.542385298707412	4178964.13331413	18061696198.7786
447	96.1637844067859	19.7952783049641	-3190.0971326494	172.754876003201	95.7126261996372	-3.55946000247244	-0.540052662266671	4178222.95689876	17803958565.2584
448	96.166374711926	19.7800195991051	-3732.89590497862	172.693600970736	95.0653401942746	-3.55161831993048	-0.527900414565045	4180192.63680069	18061696198.7786
449	96.1577170770095	19.8410530313105	-3190.0971326494	172.878214050308	95.6820310361075	-3.66793540634247	-0.390992680512473	4172913.30045629	17803958565.2584
450	96.1602334696735	19.8257945324696	-3732.89590497862	172.802883451483	95.21672507584	-3.53082761265852	-0.454026812055823	4177819.82699115	18061696198.7786
451	96.1517718255259	19.886827258499	-3190.0971326494	173.003996923262	95.3312372772618	-4.08158467489663	-0.177992797912067	4168089.99279838	17803958565.2584
452	96.1542066095089	19.8715689652929	-3732.89590497862	172.931788034403	95.1591663682456	-3.86762496952511	-0.241762940585279	4173394.05831329	18061696198.7786
453	96.1459238181764	19.9326010101174	-3190.0971326494	173.07127253748	94.68337568718	-4.36887975472664	-0.0437447124186444	4164185.04339652	17803958565.2584
454	96.1482775033569	19.9173429163094	-3732.89590497862	172.996075486096	94.7863341913852	-4.26485164936131	-0.0723003512034402	4168687.00254335	18061696198.7786
455	96.1401441805927	19.9783743085415	-3190.0971326494	173.137524298901	94.08326037807	-4.30100837807088	-0.0183750549604184	4162670.05881915	17803958565.2584
456	96.1424422570212	19.9631163953817	-3732.89590497862	173.124601733574	94.622978549964	-4.32348768801027	-0.00737770044608057	4164630.89745578	18061696198.7786
457	96.1343808561021	20.0241471835109	-3190.0971326494	173.231064670952	94.0222467596197	-3.95831759938742	-0.0898722076036754	4164589.52485425	17803958565.2584
458	96.136675266882	20.0088894224246	-3732.89590497862	173.222507622741	94.451310418596	-4.06297830542367	-0.0501900299706098	4162467.65638184	18061696198.7786
459	96.1285956125797	20.0699196520381	-3190.0971326494	173.221537579282	94.0607446778374	-4.00168129504862	-0.17264687657854	4169825.27237556	17803958565.2584
460	96.1309394414761	20.054662019339	-3732.89590497862	173.282944142556	94.4915090027855	-3.86642425354611	-0.144367192234502	4163163.6602533	18061696198.7786
461	96.1227882627615	20.1156917105585	-3190.0971326494	173.232462635537	94.6402979997657	-4.19952443255591	-0.195003529030861	4178246.26179206	17803958565.2584
462	96.1252185468855	20.1004341944602	-3732.89590497862	173.326726236767	94.85445630169	-4.09650292815748	-0.193635176884494	4167113.43605899	18061696198.7786
463	96.116979793218	20.1614633474067	-3190.0971326494	173.267491358818	95.6347574968109	-4.39520668764321	-0.160608041219577	4190228.85335977	17803958565.2584
464	96.1195186894666	20.1462059452694	-3732.89590497862	173.378874382427	95.6034665363411	-4.25910792125768	-0.173882939059105	4174537.55589499	18061696198.7786
465	96.1112017210965	20.2072345499488	-3190.0971326494	173.335282843295	96.8920222636791	-4.64610241162758	-0.121433256000669	4205292.08859583	17803958565.2584
466	96.1138552535414	20.1919772666603	-3732.89590497862	173.448175625675	96.632165908043	-4.49172256290586	-0.128188790318668	4185764.83591172	18061696198.7786
467	96.105496043968	20.2530053062985	-3190.0971326494	173.447236551189	98.288087520329	-5.02483199292275	-0.146213570970454	4222014.69801851	17803958565.2584
468	96.1082547644764	20.2377481517737	-3732.89590497862	173.547114635922	97.8441862919183	-4.79827556791331	-0.122231548608145	4200426.82391342	18061696198.7786
469	96.09990309043	20.2987756103827	-3190.0971326494	173.592735763967	99.6899085608118	-4.39166428913827	-0.206668999534927	4239094.85659217	17803958565.2584
470	96.1027492594501	20.2835185953945	-3732.89590497862	173.673361042937	99.1239199323056	-4.76411006456416	-0.179437830237657	4217169.05547918	18061696198.7786
471	96.0944562620911	20.3445454628506	-3190.0971326494	173.767036301705	100.993337532015	-4.49761759802145	-0.195219942420523	4254752.15856197	17803958565.2584
472	96.0973656452698	20.3292885975845	-3732.89590497862	173.823887478577	100.360366037764	-4.21753255468562	-0.206948955597017	4234532.19828587	18061696198.7786
473	96.089180774705	20.390314870067	-3190.0971326494	173.959311993695	102.122697728908	-4.02667684752529	-0.192953250507235	4268163.3194028	17803958565.2584
474	96.0921284847383	20.3750581620858	-3732.89590497862	173.992700387916	101.478520525041	-4.47413216309247	-0.179087503279529	4250686.41468478	18061696198.7786
475	96.0840944460931	20.4360838425058	-3190.0971326494	174.170098565192	103.050535075197	-4.67145633484755	-0.135650274400508	4278348.42219047	17803958565.2584
476	96.0870547393117	20.4208272969239	-3732.89590497862	174.176590690459	102.437939078568	-4.13104537006604	-0.16205856054226	4264627.55373876	18061696198.7786
477	96.0792101330496	20.4818523930735	-3190.0971326494	174.390656321565	103.768153809151	-4.70353544736013	-0.00578367509506326	4284717.78552758	17803958565.2584
478	96.0821585181046	20.4665960122757	-3732.89590497862	174.373231029849	103.220890214264	-4.99188349948523	-0.0510752930831655	4275404.14754157	18061696198.7786
479	96.0745275363417	20.5276205374187	-3190.0971326494	174.601822417789	104.267661575344	-4.75849877008555	0.0799716131061663	4287959.27545968	17803958565.2584
480	96.077446519391	20.5123643206553	-3732.89590497862	174.568515694395	103.811016664879	-4.53673754820538	0.0594487824705647	4282406.33946879	18061696198.7786
481	96.0700354174503	20.5733882918468	-3190.0971326494	174.798968041588	104.578806311244	-4.73280275089816	0.0709251463777726	4288639.19425716	17803958565.2584
482	96.072913078364	20.558132236473	-3732.89590497862	174.753419416234	104.223853069692	-4.85218584219657	0.0837365487643437	4286179.7243184	18061696198.7786
483	96.0657185401051	20.619155671335	-3190.0971326494	174.984908393791	104.740014879409	-3.81911991531659	0.0207362818653417	4287880.51524403	17803958565.2584
484	96.0685488673547	20.6038997734916	-3732.89590497862	174.932145409057	104.495116953023	-4.27137018631954	0.0458188050445461	4287279.35600149	18061696198.7786
485	96.0615615922205	20.664922688895	-3190.0971326494	175.186398409743	104.743772280698	-4.33172562882906	0.0653545975433058	4286622.03935506	17803958565.2584
486	96.0643426424226	20.6496669442855	-3732.89590497862	175.113219933924	104.62980377361	-3.92791836180257	0.0446244180736916	4286773.544158	18061696198.7786
487	96.0575506959545	20.7106893556267	-3190.0971326494	175.374795079306	104.648895858664	-5.07921144543202	0.0457834283290017	4286270.54353804	17803958565.2584
488	96.0602863890674	20.695433759785	-3732.89590497862	175.326407990415	104.526213275135	-4.97540462498639	0.083980431930868	4285632.27161224	18061696198.7786
489	96.0536731120744	20.7564556810039	-3190.0971326494	175.494420692816	104.675107047889	-4.95837812197032	-0.0270280757623731	4287774.80324566	17803958565.2584
490	96.0563720965898	20.741200229847	-3732.89590497862	175.449720647413	104.628642606617	-5.06334987201607	0.00300175359922557	4285254.99766678	18061696198.7786
491	96.0499240808284	20.8022216730987	-3190.0971326494	175.656120278922	104.788606942334	-4.68361906930951	-0.0585977376185188	4290067.64927353	17803958565.2584
492	96.0525921942231	20.7869663633065	-3732.89590497862	175.60790926083	104.770529507998	-4.75073624067874	-0.0508305366899918	4286676.66883194	18061696198.7786
493	96.0463035752471	20.8479873394387	-3190.0971326494	175.732437141259	104.703727850116	-4.63390506400738	-0.044852825586756	4291446.48128845	17803958565.2584
494	96.0489417790398	20.832732168091	-3732.89590497862	175.689089682039	104.684895713783	-4.59719424283561	-0.0553430227936313	4289035.94545128	18061696198.7786
495	96.0428037740326	20.893752686994	-3190.0971326494	175.951682252125	105.161475624336	-4.24289908130907	-0.0253929604904133	4291155.34271836	17803958565.2584
